DIA  , DESAYUNO  , COLACION_MATUTINA  , COMIDA_ENTRADA  , COMIDA_PRINCIPAL  , COLACION_VESPERTINA  , CENA  , EQUIVALENTEAZUCARESCONGRASA , EQUIVALENTEAZUCARESSINGRASA , EQUIVALENTEACEITESYGRASASCONPROTEINAS , EQUIVALENTEACEITESYGRASAS , CALCIOMG , EQUIVALENTEVERDURAS , COLESTEROLMG , EQUIVALENTEAOAMUYBAJOSENGRASA , SODIOMG , AGSATURADOSG , KILOCALORIAS , EQUIVALENTEAOAALTOENGRASA , FIBRAG , HIERROMG , EQUIVALENTEFRUTAS , EQUIVALENTELEGUMINOSAS , EQUIVALENTECEREALESSINGRASA , EQUIVALENTELECHEENTERA , EQUIVALENTECEREALESCONGRASA , EQUIVALENTELECHECONAZUCAR , ACIDOFOLICOG , EQUIVALENTEAOABAJOENGRASA , EQUIVALENTEAOAMODERADOSENGRASA
0--10.4452 , 20 , 92 , 129 , 177 , 235 , 260 , " (0) [0,1] " , " (3.66667) [3,4] " , " (2) [1,2] " , " (3.6) [3,4] " , " (1485.26) [750,1300] " , " (2) [1,3] " , " (204.953) [50,455] " , " (2) [1,2] " , " (1904.29) [1000,4000] " , " (5.48) [0,7] " , " (2229.62) [2000,2350] " , " (1) [1,2] " , " (27.6517) [15,30] " , " (10.595) [11,18] " , " (2) [2,4] " , " (2) [1,2] " , " (8.8) [8,9] " , " (2) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (160.983) [150,800] " , " (1.25) [1,2] " , " (1.86667) [1,2] "
0--10.4452 , 20 , 92 , 131 , 177 , 235 , 260 , " (0) [0,1] " , " (3.66667) [3,4] " , " (2) [1,2] " , " (3.6) [3,4] " , " (1485.26) [750,1300] " , " (2.01) [1,3] " , " (204.953) [50,455] " , " (2) [1,2] " , " (1904.19) [1000,4000] " , " (5.48) [0,7] " , " (2228.85) [2000,2350] " , " (1) [1,2] " , " (27.6517) [15,30] " , " (10.595) [11,18] " , " (2) [2,4] " , " (2) [1,2] " , " (8.8) [8,9] " , " (2) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (160.983) [150,800] " , " (1.25) [1,2] " , " (1.86667) [1,2] "
0--10.4452 , 20 , 92 , 132 , 177 , 235 , 260 , " (0) [0,1] " , " (3.66667) [3,4] " , " (2) [1,2] " , " (3.6) [3,4] " , " (1457.96) [750,1300] " , " (2.28333) [1,3] " , " (204.953) [50,455] " , " (2) [1,2] " , " (1674.27) [1000,4000] " , " (5.48) [0,7] " , " (2219.07) [2000,2350] " , " (1) [1,2] " , " (26.1712) [15,30] " , " (10.495) [11,18] " , " (2) [2,4] " , " (1.78571) [1,2] " , " (8.8) [8,9] " , " (2) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (166.932) [150,800] " , " (1.25) [1,2] " , " (1.86667) [1,2] "
0--10.4452 , 18 , 84 , 132 , 143 , 198 , 267 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1) [1,2] " , " (3.5) [3,4] " , " (1115.39) [750,1300] " , " (2.57667) [1,3] " , " (214.343) [50,455] " , " (2) [1,2] " , " (3305.48) [1000,4000] " , " (1.8) [0,7] " , " (2204.46) [2000,2350] " , " (1.5) [1,2] " , " (29.8532) [15,30] " , " (12.77) [11,18] " , " (3.01961) [2,4] " , " (1.28571) [1,2] " , " (8.8) [8,9] " , " (1.5) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (154.912) [150,800] " , " (2) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 20 , 95 , 117 , 180 , 210 , 267 , " (1) [0,1] " , " (3.16667) [3,4] " , " (1.14286) [1,2] " , " (3.9) [3,4] " , " (1178.78) [750,1300] " , " (1.7) [1,3] " , " (229.242) [50,455] " , " (1.5) [1,2] " , " (2162.02) [1000,4000] " , " (5.39143) [0,7] " , " (2145.6) [2000,2350] " , " (1.83333) [1,2] " , " (25.8764) [15,30] " , " (12.695) [11,18] " , " (2.40196) [2,4] " , " (1.5) [1,2] " , " (8.65) [8,9] " , " (1.25) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (204.351) [150,800] " , " (2) [1,2] " , " (1.66667) [1,2] "
0--10.4452 , 20 , 95 , 119 , 180 , 210 , 267 , " (1) [0,1] " , " (3.16667) [3,4] " , " (1.47619) [1,2] " , " (3.6) [3,4] " , " (1177.66) [750,1300] " , " (1.33333) [1,3] " , " (211.342) [50,455] " , " (1.5) [1,2] " , " (2227.67) [1000,4000] " , " (5.85143) [0,7] " , " (2170) [2000,2350] " , " (1.83333) [1,2] " , " (28.873) [15,30] " , " (12.42) [11,18] " , " (2.40196) [2,4] " , " (2) [1,2] " , " (8.65) [8,9] " , " (1.25) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (180.899) [150,800] " , " (1) [1,2] " , " (1.91667) [1,2] "
0--10.4452 , 20 , 95 , 124 , 180 , 210 , 267 , " (1) [0,1] " , " (3.16667) [3,4] " , " (1.14286) [1,2] " , " (3.6) [3,4] " , " (1174.28) [750,1300] " , " (2.25) [1,3] " , " (191.842) [50,455] " , " (1.5) [1,2] " , " (2140.69) [1000,4000] " , " (5.15143) [0,7] " , " (2081) [2000,2350] " , " (1.83333) [1,2] " , " (27.1064) [15,30] " , " (12.195) [11,18] " , " (2.40196) [2,4] " , " (1.5) [1,2] " , " (8.65) [8,9] " , " (1.25) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (229.691) [150,800] " , " (1) [1,2] " , " (1.66667) [1,2] "
0--10.4452 , 20 , 95 , 127 , 180 , 210 , 267 , " (1) [0,1] " , " (3.16667) [3,4] " , " (1.14286) [1,2] " , " (3.6) [3,4] " , " (1174.28) [750,1300] " , " (2.75) [1,3] " , " (191.842) [50,455] " , " (1.5) [1,2] " , " (2159.77) [1000,4000] " , " (5.15143) [0,7] " , " (2097.4) [2000,2350] " , " (1.83333) [1,2] " , " (27.8564) [15,30] " , " (12.195) [11,18] " , " (2.40196) [2,4] " , " (1.5) [1,2] " , " (8.65) [8,9] " , " (1.25) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (216.791) [150,800] " , " (1) [1,2] " , " (1.66667) [1,2] "
0--10.4452 , 20 , 95 , 128 , 180 , 210 , 267 , " (1) [0,1] " , " (3.16667) [3,4] " , " (1.14286) [1,2] " , " (3.6) [3,4] " , " (1174.28) [750,1300] " , " (1.85) [1,3] " , " (191.842) [50,455] " , " (1.5) [1,2] " , " (2162.07) [1000,4000] " , " (5.15143) [0,7] " , " (2110.19) [2000,2350] " , " (1.83333) [1,2] " , " (27.7992) [15,30] " , " (12.195) [11,18] " , " (2.40196) [2,4] " , " (1.78571) [1,2] " , " (8.65) [8,9] " , " (1.25) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (208.021) [150,800] " , " (1) [1,2] " , " (1.66667) [1,2] "
0--10.4452 , 18 , 84 , 132 , 143 , 211 , 267 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1) [1,2] " , " (3.5) [3,4] " , " (1102.41) [750,1300] " , " (2.57667) [1,3] " , " (195.108) [50,455] " , " (2) [1,2] " , " (3300.52) [1000,4000] " , " (1.8) [0,7] " , " (2211.02) [2000,2350] " , " (1.5) [1,2] " , " (29.1062) [15,30] " , " (12.79) [11,18] " , " (3.16667) [2,4] " , " (1.28571) [1,2] " , " (8.8) [8,9] " , " (1.45) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (138.818) [150,800] " , " (2) [1,2] " , " (1.66667) [1,2] "
0--10.4452 , 20 , 84 , 119 , 160 , 211 , 267 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.33333) [1,2] " , " (3) [3,4] " , " (1169.1) [750,1300] " , " (2.86667) [1,3] " , " (214.608) [50,455] " , " (2) [1,2] " , " (3523.51) [1000,4000] " , " (2.3) [0,7] " , " (2283.43) [2000,2350] " , " (1.5) [1,2] " , " (27.905) [15,30] " , " (12.095) [11,18] " , " (2.75) [2,4] " , " (2) [1,2] " , " (8.9) [8,9] " , " (1.45) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (170.555) [150,800] " , " (2) [1,2] " , " (1.91667) [1,2] "
0--10.4452 , 31 , 96 , 118 , 145 , 214 , 267 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.75) [3,4] " , " (1126.65) [750,1300] " , " (2.425) [1,3] " , " (179.7) [50,455] " , " (1) [1,2] " , " (3101.43) [1000,4000] " , " (4.1) [0,7] " , " (2138.73) [2000,2350] " , " (1.16667) [1,2] " , " (23.7283) [15,30] " , " (12.2167) [11,18] " , " (3.2) [2,4] " , " (1) [1,2] " , " (9) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (343.919) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 125 , 145 , 214 , 267 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.75) [3,4] " , " (1127.55) [750,1300] " , " (2.525) [1,3] " , " (179.7) [50,455] " , " (1) [1,2] " , " (2868.37) [1000,4000] " , " (4.1) [0,7] " , " (2138.63) [2000,2350] " , " (1.16667) [1,2] " , " (23.3083) [15,30] " , " (11.8167) [11,18] " , " (3.2) [2,4] " , " (1) [1,2] " , " (9) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (345.639) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 129 , 145 , 214 , 267 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.75) [3,4] " , " (1151.85) [750,1300] " , " (2.14167) [1,3] " , " (179.7) [50,455] " , " (1) [1,2] " , " (3100.83) [1000,4000] " , " (4.1) [0,7] " , " (2149.57) [2000,2350] " , " (1.16667) [1,2] " , " (26.6117) [15,30] " , " (12.0167) [11,18] " , " (3.2) [2,4] " , " (1.5) [1,2] " , " (8.5) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (327.741) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 131 , 145 , 214 , 267 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.75) [3,4] " , " (1151.85) [750,1300] " , " (2.15167) [1,3] " , " (179.7) [50,455] " , " (1) [1,2] " , " (3100.73) [1000,4000] " , " (4.1) [0,7] " , " (2148.8) [2000,2350] " , " (1.16667) [1,2] " , " (26.6117) [15,30] " , " (12.0167) [11,18] " , " (3.2) [2,4] " , " (1.5) [1,2] " , " (8.5) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (327.741) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 132 , 145 , 214 , 267 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.75) [3,4] " , " (1124.55) [750,1300] " , " (2.425) [1,3] " , " (179.7) [50,455] " , " (1) [1,2] " , " (2870.82) [1000,4000] " , " (4.1) [0,7] " , " (2139.02) [2000,2350] " , " (1.16667) [1,2] " , " (25.1312) [15,30] " , " (11.9167) [11,18] " , " (3.2) [2,4] " , " (1.28571) [1,2] " , " (8.5) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (333.689) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 133 , 145 , 214 , 267 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.75) [3,4] " , " (1127.55) [750,1300] " , " (2.525) [1,3] " , " (179.7) [50,455] " , " (1) [1,2] " , " (3100.63) [1000,4000] " , " (4.1) [0,7] " , " (2137.53) [2000,2350] " , " (1.16667) [1,2] " , " (23.2783) [15,30] " , " (11.8167) [11,18] " , " (3.2) [2,4] " , " (1) [1,2] " , " (9) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (338.659) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 134 , 145 , 214 , 267 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.75) [3,4] " , " (1127.55) [750,1300] " , " (2.625) [1,3] " , " (179.7) [50,455] " , " (1) [1,2] " , " (2868.23) [1000,4000] " , " (4.1) [0,7] " , " (2140.43) [2000,2350] " , " (1.16667) [1,2] " , " (23.4483) [15,30] " , " (11.8167) [11,18] " , " (3.2) [2,4] " , " (1) [1,2] " , " (9) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (348.009) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 118 , 145 , 221 , 267 , " (0.333333) [0,1] " , " (3.16667) [3,4] " , " (1) [1,2] " , " (3) [3,4] " , " (1126.65) [750,1300] " , " (2.425) [1,3] " , " (168.75) [50,455] " , " (1) [1,2] " , " (3088.98) [1000,4000] " , " (2.2) [0,7] " , " (2119.73) [2000,2350] " , " (1.16667) [1,2] " , " (24.4283) [15,30] " , " (12.2167) [11,18] " , " (3.7) [2,4] " , " (1) [1,2] " , " (9) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (350.469) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 125 , 145 , 221 , 267 , " (0.333333) [0,1] " , " (3.16667) [3,4] " , " (1) [1,2] " , " (3) [3,4] " , " (1127.55) [750,1300] " , " (2.525) [1,3] " , " (168.75) [50,455] " , " (1) [1,2] " , " (2855.92) [1000,4000] " , " (2.2) [0,7] " , " (2119.63) [2000,2350] " , " (1.16667) [1,2] " , " (24.0083) [15,30] " , " (11.8167) [11,18] " , " (3.7) [2,4] " , " (1) [1,2] " , " (9) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (352.189) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 126 , 145 , 221 , 267 , " (0.333333) [0,1] " , " (3.16667) [3,4] " , " (1) [1,2] " , " (3.66667) [3,4] " , " (1123.25) [750,1300] " , " (2.94167) [1,3] " , " (194.117) [50,455] " , " (1) [1,2] " , " (2968.88) [1000,4000] " , " (6.7) [0,7] " , " (2099.1) [2000,2350] " , " (1.16667) [1,2] " , " (25.0817) [15,30] " , " (11.7567) [11,18] " , " (3.7) [2,4] " , " (1) [1,2] " , " (8.2) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (433.611) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 129 , 145 , 221 , 267 , " (0.333333) [0,1] " , " (3.16667) [3,4] " , " (1) [1,2] " , " (3) [3,4] " , " (1151.85) [750,1300] " , " (2.14167) [1,3] " , " (168.75) [50,455] " , " (1) [1,2] " , " (3088.38) [1000,4000] " , " (2.2) [0,7] " , " (2130.57) [2000,2350] " , " (1.16667) [1,2] " , " (27.3117) [15,30] " , " (12.0167) [11,18] " , " (3.7) [2,4] " , " (1.5) [1,2] " , " (8.5) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (334.291) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 131 , 145 , 221 , 267 , " (0.333333) [0,1] " , " (3.16667) [3,4] " , " (1) [1,2] " , " (3) [3,4] " , " (1151.85) [750,1300] " , " (2.15167) [1,3] " , " (168.75) [50,455] " , " (1) [1,2] " , " (3088.28) [1000,4000] " , " (2.2) [0,7] " , " (2129.8) [2000,2350] " , " (1.16667) [1,2] " , " (27.3117) [15,30] " , " (12.0167) [11,18] " , " (3.7) [2,4] " , " (1.5) [1,2] " , " (8.5) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (334.291) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 132 , 145 , 221 , 267 , " (0.333333) [0,1] " , " (3.16667) [3,4] " , " (1) [1,2] " , " (3) [3,4] " , " (1124.55) [750,1300] " , " (2.425) [1,3] " , " (168.75) [50,455] " , " (1) [1,2] " , " (2858.37) [1000,4000] " , " (2.2) [0,7] " , " (2120.02) [2000,2350] " , " (1.16667) [1,2] " , " (25.8312) [15,30] " , " (11.9167) [11,18] " , " (3.7) [2,4] " , " (1.28571) [1,2] " , " (8.5) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (340.239) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 133 , 145 , 221 , 267 , " (0.333333) [0,1] " , " (3.16667) [3,4] " , " (1) [1,2] " , " (3) [3,4] " , " (1127.55) [750,1300] " , " (2.525) [1,3] " , " (168.75) [50,455] " , " (1) [1,2] " , " (3088.18) [1000,4000] " , " (2.2) [0,7] " , " (2118.53) [2000,2350] " , " (1.16667) [1,2] " , " (23.9783) [15,30] " , " (11.8167) [11,18] " , " (3.7) [2,4] " , " (1) [1,2] " , " (9) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (345.209) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 134 , 145 , 221 , 267 , " (0.333333) [0,1] " , " (3.16667) [3,4] " , " (1) [1,2] " , " (3) [3,4] " , " (1127.55) [750,1300] " , " (2.625) [1,3] " , " (168.75) [50,455] " , " (1) [1,2] " , " (2855.78) [1000,4000] " , " (2.2) [0,7] " , " (2121.43) [2000,2350] " , " (1.16667) [1,2] " , " (24.1483) [15,30] " , " (11.8167) [11,18] " , " (3.7) [2,4] " , " (1) [1,2] " , " (9) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (354.559) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 135 , 145 , 221 , 267 , " (0.333333) [0,1] " , " (3.16667) [3,4] " , " (1) [1,2] " , " (3.66667) [3,4] " , " (1122.45) [750,1300] " , " (2.29167) [1,3] " , " (194.117) [50,455] " , " (1) [1,2] " , " (3128.42) [1000,4000] " , " (6.7) [0,7] " , " (2074.6) [2000,2350] " , " (1.16667) [1,2] " , " (23.7717) [15,30] " , " (11.6167) [11,18] " , " (3.7) [2,4] " , " (1) [1,2] " , " (8) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (345.451) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 136 , 145 , 221 , 267 , " (0.333333) [0,1] " , " (3.16667) [3,4] " , " (1) [1,2] " , " (3.66667) [3,4] " , " (1122.45) [750,1300] " , " (2.14167) [1,3] " , " (194.117) [50,455] " , " (1) [1,2] " , " (3133.22) [1000,4000] " , " (6.7) [0,7] " , " (2142.97) [2000,2350] " , " (1.16667) [1,2] " , " (26.7474) [15,30] " , " (11.6167) [11,18] " , " (3.7) [2,4] " , " (1.57143) [1,2] " , " (8) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (334.291) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 118 , 145 , 235 , 267 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3) [3,4] " , " (1198.2) [750,1300] " , " (2.425) [1,3] " , " (176.875) [50,455] " , " (1) [1,2] " , " (3155.58) [1000,4000] " , " (2.1) [0,7] " , " (2154.73) [2000,2350] " , " (1.16667) [1,2] " , " (23.7283) [15,30] " , " (12.2167) [11,18] " , " (3.2) [2,4] " , " (1) [1,2] " , " (9) [8,9] " , " (1.25) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (343.919) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 43 , 94 , 121 , 145 , 235 , 267 , " (0) [0,1] " , " (3.66667) [3,4] " , " (2) [1,2] " , " (4) [3,4] " , " (937.617) [750,1300] " , " (2.91667) [1,3] " , " (161.233) [50,455] " , " (1.33333) [1,2] " , " (3193.1) [1000,4000] " , " (2.7) [0,7] " , " (2067.47) [2000,2350] " , " (1.16667) [1,2] " , " (29.0415) [15,30] " , " (10.6333) [11,18] " , " (2.22941) [2,4] " , " (1.57143) [1,2] " , " (8.5) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (265.695) [150,800] " , " (1) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 125 , 145 , 235 , 267 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3) [3,4] " , " (1199.1) [750,1300] " , " (2.525) [1,3] " , " (176.875) [50,455] " , " (1) [1,2] " , " (2922.52) [1000,4000] " , " (2.1) [0,7] " , " (2154.63) [2000,2350] " , " (1.16667) [1,2] " , " (23.3083) [15,30] " , " (11.8167) [11,18] " , " (3.2) [2,4] " , " (1) [1,2] " , " (9) [8,9] " , " (1.25) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (345.639) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 126 , 145 , 235 , 267 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.66667) [3,4] " , " (1194.8) [750,1300] " , " (2.94167) [1,3] " , " (202.242) [50,455] " , " (1) [1,2] " , " (3035.48) [1000,4000] " , " (6.6) [0,7] " , " (2134.1) [2000,2350] " , " (1.16667) [1,2] " , " (24.3817) [15,30] " , " (11.7567) [11,18] " , " (3.2) [2,4] " , " (1) [1,2] " , " (8.2) [8,9] " , " (1.25) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (427.061) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 129 , 145 , 235 , 267 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3) [3,4] " , " (1223.4) [750,1300] " , " (2.14167) [1,3] " , " (176.875) [50,455] " , " (1) [1,2] " , " (3154.98) [1000,4000] " , " (2.1) [0,7] " , " (2165.57) [2000,2350] " , " (1.16667) [1,2] " , " (26.6117) [15,30] " , " (12.0167) [11,18] " , " (3.2) [2,4] " , " (1.5) [1,2] " , " (8.5) [8,9] " , " (1.25) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (327.741) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 43 , 94 , 130 , 145 , 235 , 267 , " (0) [0,1] " , " (3.66667) [3,4] " , " (2) [1,2] " , " (4) [3,4] " , " (946.483) [750,1300] " , " (2.76667) [1,3] " , " (170.7) [50,455] " , " (1.33333) [1,2] " , " (3276.17) [1000,4000] " , " (2.7) [0,7] " , " (2066.31) [2000,2350] " , " (1.5) [1,2] " , " (22.8573) [15,30] " , " (11.6) [11,18] " , " (2.22941) [2,4] " , " (1) [1,2] " , " (9) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (282.815) [150,800] " , " (1) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 131 , 145 , 235 , 267 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3) [3,4] " , " (1223.4) [750,1300] " , " (2.15167) [1,3] " , " (176.875) [50,455] " , " (1) [1,2] " , " (3154.88) [1000,4000] " , " (2.1) [0,7] " , " (2164.8) [2000,2350] " , " (1.16667) [1,2] " , " (26.6117) [15,30] " , " (12.0167) [11,18] " , " (3.2) [2,4] " , " (1.5) [1,2] " , " (8.5) [8,9] " , " (1.25) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (327.741) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 132 , 145 , 235 , 267 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3) [3,4] " , " (1196.1) [750,1300] " , " (2.425) [1,3] " , " (176.875) [50,455] " , " (1) [1,2] " , " (2924.97) [1000,4000] " , " (2.1) [0,7] " , " (2155.02) [2000,2350] " , " (1.16667) [1,2] " , " (25.1312) [15,30] " , " (11.9167) [11,18] " , " (3.2) [2,4] " , " (1.28571) [1,2] " , " (8.5) [8,9] " , " (1.25) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (333.689) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 133 , 145 , 235 , 267 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3) [3,4] " , " (1199.1) [750,1300] " , " (2.525) [1,3] " , " (176.875) [50,455] " , " (1) [1,2] " , " (3154.78) [1000,4000] " , " (2.1) [0,7] " , " (2153.53) [2000,2350] " , " (1.16667) [1,2] " , " (23.2783) [15,30] " , " (11.8167) [11,18] " , " (3.2) [2,4] " , " (1) [1,2] " , " (9) [8,9] " , " (1.25) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (338.659) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 134 , 145 , 235 , 267 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3) [3,4] " , " (1199.1) [750,1300] " , " (2.625) [1,3] " , " (176.875) [50,455] " , " (1) [1,2] " , " (2922.38) [1000,4000] " , " (2.1) [0,7] " , " (2156.43) [2000,2350] " , " (1.16667) [1,2] " , " (23.4483) [15,30] " , " (11.8167) [11,18] " , " (3.2) [2,4] " , " (1) [1,2] " , " (9) [8,9] " , " (1.25) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (348.009) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 135 , 145 , 235 , 267 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.66667) [3,4] " , " (1194) [750,1300] " , " (2.29167) [1,3] " , " (202.242) [50,455] " , " (1) [1,2] " , " (3195.02) [1000,4000] " , " (6.6) [0,7] " , " (2109.6) [2000,2350] " , " (1.16667) [1,2] " , " (23.0717) [15,30] " , " (11.6167) [11,18] " , " (3.2) [2,4] " , " (1) [1,2] " , " (8) [8,9] " , " (1.25) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (338.901) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 96 , 136 , 145 , 235 , 267 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.66667) [3,4] " , " (1194) [750,1300] " , " (2.14167) [1,3] " , " (202.242) [50,455] " , " (1) [1,2] " , " (3199.82) [1000,4000] " , " (6.6) [0,7] " , " (2177.97) [2000,2350] " , " (1.16667) [1,2] " , " (26.0474) [15,30] " , " (11.6167) [11,18] " , " (3.2) [2,4] " , " (1.57143) [1,2] " , " (8) [8,9] " , " (1.25) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (327.741) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 18 , 95 , 117 , 149 , 235 , 267 , " (0) [0,1] " , " (4) [3,4] " , " (1) [1,2] " , " (3.9) [3,4] " , " (912.233) [750,1300] " , " (2.95) [1,3] " , " (202.41) [50,455] " , " (1.71429) [1,2] " , " (2501.3) [1000,4000] " , " (2.82) [0,7] " , " (2011.53) [2000,2350] " , " (1.83333) [1,2] " , " (22.34) [15,30] " , " (13.2686) [11,18] " , " (2) [2,4] " , " (1) [1,2] " , " (8.3) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (198.41) [150,800] " , " (1.75) [1,2] " , " (1.66667) [1,2] "
